ID,s1_wav,s2_wav,mix_wav,s1_class,s2_class
619,/iitjhome/m23mac003/VOX2/id00812/M3NiNYxXhzA/00152.wav,/iitjhome/m23mac003/VOX2/id02548/2o0Ga7cwF4E/00030.wav,/iitjhome/m23mac003/TRAIN_MIX/619.wav,6,37
620,/iitjhome/m23mac003/VOX2/id00812/v2PHAyRa6gY/00370.wav,/iitjhome/m23mac003/VOX2/id02548/AM2ZcI6wb7U/00060.wav,/iitjhome/m23mac003/TRAIN_MIX/620.wav,6,37
621,/iitjhome/m23mac003/VOX2/id00812/UBRkDiIhf_w/00196.wav,/iitjhome/m23mac003/VOX2/id02576/vNPd7HDp1uM/00133.wav,/iitjhome/m23mac003/TRAIN_MIX/621.wav,6,38
622,/iitjhome/m23mac003/VOX2/id00812/_s6-vOd6NDo/00267.wav,/iitjhome/m23mac003/VOX2/id02576/tCgtv6wc5Ww/00125.wav,/iitjhome/m23mac003/TRAIN_MIX/622.wav,6,38
623,/iitjhome/m23mac003/VOX2/id00812/XMQDNQ9GUIo/00237.wav,/iitjhome/m23mac003/VOX2/id02577/nA7mv5my4uk/00096.wav,/iitjhome/m23mac003/TRAIN_MIX/623.wav,6,39
624,/iitjhome/m23mac003/VOX2/id00812/FckgZAs-jHI/00114.wav,/iitjhome/m23mac003/VOX2/id02577/hE-4e1vEiT8/00066.wav,/iitjhome/m23mac003/TRAIN_MIX/624.wav,6,39
625,/iitjhome/m23mac003/VOX2/id00812/XMQDNQ9GUIo/00220.wav,/iitjhome/m23mac003/VOX2/id02685/7sWPaD4Ps4w/00022.wav,/iitjhome/m23mac003/TRAIN_MIX/625.wav,6,40
626,/iitjhome/m23mac003/VOX2/id00812/b3dBqOtzsx0/00276.wav,/iitjhome/m23mac003/VOX2/id02685/me6cdZCM2FY/00100.wav,/iitjhome/m23mac003/TRAIN_MIX/626.wav,6,40
627,/iitjhome/m23mac003/VOX2/id00812/_s6-vOd6NDo/00275.wav,/iitjhome/m23mac003/VOX2/id02725/KC87XotWL68/00030.wav,/iitjhome/m23mac003/TRAIN_MIX/627.wav,6,41
628,/iitjhome/m23mac003/VOX2/id00812/7ppP2WTpZ1s/00050.wav,/iitjhome/m23mac003/VOX2/id02725/48uYS3bHIA8/00006.wav,/iitjhome/m23mac003/TRAIN_MIX/628.wav,6,41
629,/iitjhome/m23mac003/VOX2/id00812/1tr-i1_4O-A/00012.wav,/iitjhome/m23mac003/VOX2/id02745/0aOZh1TsKe0/00023.wav,/iitjhome/m23mac003/TRAIN_MIX/629.wav,6,42
630,/iitjhome/m23mac003/VOX2/id00812/VTBxKYMEKGc/00206.wav,/iitjhome/m23mac003/VOX2/id02745/b68599Z0NJw/00091.wav,/iitjhome/m23mac003/TRAIN_MIX/630.wav,6,42
631,/iitjhome/m23mac003/VOX2/id00812/R5pnGAwZ7eY/00180.wav,/iitjhome/m23mac003/VOX2/id03030/DM_Z5D2fkRA/00072.wav,/iitjhome/m23mac003/TRAIN_MIX/631.wav,6,43
632,/iitjhome/m23mac003/VOX2/id00812/YdyJmnqCONA/00253.wav,/iitjhome/m23mac003/VOX2/id03030/pTz652Dx_6w/00248.wav,/iitjhome/m23mac003/TRAIN_MIX/632.wav,6,43
633,/iitjhome/m23mac003/VOX2/id00812/sryWGQgRCkI/00362.wav,/iitjhome/m23mac003/VOX2/id03041/pN9mcE-IbUs/00026.wav,/iitjhome/m23mac003/TRAIN_MIX/633.wav,6,44
634,/iitjhome/m23mac003/VOX2/id00812/YdyJmnqCONA/00248.wav,/iitjhome/m23mac003/VOX2/id03041/g5YLpUZBNKc/00018.wav,/iitjhome/m23mac003/TRAIN_MIX/634.wav,6,44
635,/iitjhome/m23mac003/VOX2/id00812/yN1eLGNHiSA/00401.wav,/iitjhome/m23mac003/VOX2/id03127/Lgd5qn2-kMo/00099.wav,/iitjhome/m23mac003/TRAIN_MIX/635.wav,6,45
636,/iitjhome/m23mac003/VOX2/id00812/b3dBqOtzsx0/00276.wav,/iitjhome/m23mac003/VOX2/id03127/asYJjKLQ0Ug/00266.wav,/iitjhome/m23mac003/TRAIN_MIX/636.wav,6,45
637,/iitjhome/m23mac003/VOX2/id00812/XMQDNQ9GUIo/00222.wav,/iitjhome/m23mac003/VOX2/id03178/eFZzhwgI50I/00228.wav,/iitjhome/m23mac003/TRAIN_MIX/637.wav,6,46
638,/iitjhome/m23mac003/VOX2/id00812/XMQDNQ9GUIo/00216.wav,/iitjhome/m23mac003/VOX2/id03178/NLOzCF7vIio/00081.wav,/iitjhome/m23mac003/TRAIN_MIX/638.wav,6,46
639,/iitjhome/m23mac003/VOX2/id00812/yN1eLGNHiSA/00397.wav,/iitjhome/m23mac003/VOX2/id03347/UkO3JubUo8Y/00182.wav,/iitjhome/m23mac003/TRAIN_MIX/639.wav,6,47
640,/iitjhome/m23mac003/VOX2/id00812/5fZj9Fzi5K0/00026.wav,/iitjhome/m23mac003/VOX2/id03347/r-xJUB0A4ok/00362.wav,/iitjhome/m23mac003/TRAIN_MIX/640.wav,6,47
641,/iitjhome/m23mac003/VOX2/id00812/pLjziqnar8U/00340.wav,/iitjhome/m23mac003/VOX2/id03382/t_EroZzvoVs/00155.wav,/iitjhome/m23mac003/TRAIN_MIX/641.wav,6,48
642,/iitjhome/m23mac003/VOX2/id00812/FckgZAs-jHI/00113.wav,/iitjhome/m23mac003/VOX2/id03382/t_EroZzvoVs/00113.wav,/iitjhome/m23mac003/TRAIN_MIX/642.wav,6,48
643,/iitjhome/m23mac003/VOX2/id00812/EjO-VORTv_o/00099.wav,/iitjhome/m23mac003/VOX2/id03524/f5jwhY8pFuY/00312.wav,/iitjhome/m23mac003/TRAIN_MIX/643.wav,6,49
644,/iitjhome/m23mac003/VOX2/id00812/hfqkXZtahhs/00312.wav,/iitjhome/m23mac003/VOX2/id03524/ONYIxdHA8aY/00131.wav,/iitjhome/m23mac003/TRAIN_MIX/644.wav,6,49
645,/iitjhome/m23mac003/VOX2/id00817/xq9Ady0epZI/00403.wav,/iitjhome/m23mac003/VOX2/id00866/ADzqaRZtJNA/00088.wav,/iitjhome/m23mac003/TRAIN_MIX/645.wav,7,8
646,/iitjhome/m23mac003/VOX2/id00817/yKuHqhDqs48/00411.wav,/iitjhome/m23mac003/VOX2/id00866/xW8IhInyzEw/00272.wav,/iitjhome/m23mac003/TRAIN_MIX/646.wav,7,8
647,/iitjhome/m23mac003/VOX2/id00817/GAs8WnyFKJM/00120.wav,/iitjhome/m23mac003/VOX2/id00926/cLBUsajmV90/00103.wav,/iitjhome/m23mac003/TRAIN_MIX/647.wav,7,9
648,/iitjhome/m23mac003/VOX2/id00817/HUmfsvegMRo/00164.wav,/iitjhome/m23mac003/VOX2/id00926/ZDnQLXZFlS0/00043.wav,/iitjhome/m23mac003/TRAIN_MIX/648.wav,7,9
649,/iitjhome/m23mac003/VOX2/id00817/MUrtvnD3jMc/00207.wav,/iitjhome/m23mac003/VOX2/id01000/YKnMlBt50wI/00062.wav,/iitjhome/m23mac003/TRAIN_MIX/649.wav,7,10
650,/iitjhome/m23mac003/VOX2/id00817/yYKI8nN7lmM/00416.wav,/iitjhome/m23mac003/VOX2/id01000/KLnDf1zjMjc/00032.wav,/iitjhome/m23mac003/TRAIN_MIX/650.wav,7,10
651,/iitjhome/m23mac003/VOX2/id00817/HUmfsvegMRo/00174.wav,/iitjhome/m23mac003/VOX2/id01041/EHJLN1PJFzQ/00111.wav,/iitjhome/m23mac003/TRAIN_MIX/651.wav,7,11
652,/iitjhome/m23mac003/VOX2/id00817/kgNvPO_771c/00346.wav,/iitjhome/m23mac003/VOX2/id01041/Scujgl9GbHA/00286.wav,/iitjhome/m23mac003/TRAIN_MIX/652.wav,7,11
653,/iitjhome/m23mac003/VOX2/id00817/NFe9Oz7KtbQ/00216.wav,/iitjhome/m23mac003/VOX2/id01066/nLdjkAO7Db4/00221.wav,/iitjhome/m23mac003/TRAIN_MIX/653.wav,7,12
654,/iitjhome/m23mac003/VOX2/id00817/tCnW5E8cMow/00390.wav,/iitjhome/m23mac003/VOX2/id01066/CjKezGsR4mM/00040.wav,/iitjhome/m23mac003/TRAIN_MIX/654.wav,7,12
655,/iitjhome/m23mac003/VOX2/id00817/UOTRcRmKHPQ/00265.wav,/iitjhome/m23mac003/VOX2/id01106/bf8MvNim-Jg/00265.wav,/iitjhome/m23mac003/TRAIN_MIX/655.wav,7,13
656,/iitjhome/m23mac003/VOX2/id00817/QAXLTTsBfWM/00222.wav,/iitjhome/m23mac003/VOX2/id01106/MSOyYr8SLMo/00145.wav,/iitjhome/m23mac003/TRAIN_MIX/656.wav,7,13
657,/iitjhome/m23mac003/VOX2/id00817/kgNvPO_771c/00336.wav,/iitjhome/m23mac003/VOX2/id01224/Z7WRt--g-h4/00194.wav,/iitjhome/m23mac003/TRAIN_MIX/657.wav,7,14
658,/iitjhome/m23mac003/VOX2/id00817/kgNvPO_771c/00335.wav,/iitjhome/m23mac003/VOX2/id01224/X6yrZsW4BxE/00171.wav,/iitjhome/m23mac003/TRAIN_MIX/658.wav,7,14
659,/iitjhome/m23mac003/VOX2/id00817/ERsr0JoyqWM/00108.wav,/iitjhome/m23mac003/VOX2/id01228/ApUy5iGR3Yc/00085.wav,/iitjhome/m23mac003/TRAIN_MIX/659.wav,7,15
660,/iitjhome/m23mac003/VOX2/id00817/EPPT9urr8Ew/00087.wav,/iitjhome/m23mac003/VOX2/id01228/qgqQU3iPHlg/00304.wav,/iitjhome/m23mac003/TRAIN_MIX/660.wav,7,15
661,/iitjhome/m23mac003/VOX2/id00817/HUmfsvegMRo/00180.wav,/iitjhome/m23mac003/VOX2/id01298/snshzzKBZ98/00368.wav,/iitjhome/m23mac003/TRAIN_MIX/661.wav,7,16
662,/iitjhome/m23mac003/VOX2/id00817/LBAXU_GOI54/00196.wav,/iitjhome/m23mac003/VOX2/id01298/Z6Wg7TsFgac/00247.wav,/iitjhome/m23mac003/TRAIN_MIX/662.wav,7,16
663,/iitjhome/m23mac003/VOX2/id00817/lyW1PjzxTgs/00349.wav,/iitjhome/m23mac003/VOX2/id01333/e4FoER8nqx0/00369.wav,/iitjhome/m23mac003/TRAIN_MIX/663.wav,7,17
664,/iitjhome/m23mac003/VOX2/id00817/8-XNgOSdM3I/00066.wav,/iitjhome/m23mac003/VOX2/id01333/QeRAaXF37a8/00183.wav,/iitjhome/m23mac003/TRAIN_MIX/664.wav,7,17
665,/iitjhome/m23mac003/VOX2/id00817/cBrdF4D2zJc/00314.wav,/iitjhome/m23mac003/VOX2/id01437/y72_tO_2mUU/00260.wav,/iitjhome/m23mac003/TRAIN_MIX/665.wav,7,18
666,/iitjhome/m23mac003/VOX2/id00817/TEd9GS-Fv-4/00243.wav,/iitjhome/m23mac003/VOX2/id01437/BPACSuoMZ2k/00043.wav,/iitjhome/m23mac003/TRAIN_MIX/666.wav,7,18
667,/iitjhome/m23mac003/VOX2/id00817/ypFlgDBjtfA/00423.wav,/iitjhome/m23mac003/VOX2/id01460/q9HiKRu736Q/00321.wav,/iitjhome/m23mac003/TRAIN_MIX/667.wav,7,19
668,/iitjhome/m23mac003/VOX2/id00817/z8Iqw7K9vps/00435.wav,/iitjhome/m23mac003/VOX2/id01460/m3sVq0bRZww/00247.wav,/iitjhome/m23mac003/TRAIN_MIX/668.wav,7,19
669,/iitjhome/m23mac003/VOX2/id00817/cBrdF4D2zJc/00314.wav,/iitjhome/m23mac003/VOX2/id01509/bvZqU8GpNOk/00279.wav,/iitjhome/m23mac003/TRAIN_MIX/669.wav,7,20
670,/iitjhome/m23mac003/VOX2/id00817/8-XNgOSdM3I/00067.wav,/iitjhome/m23mac003/VOX2/id01509/XmSD0fC9gX4/00225.wav,/iitjhome/m23mac003/TRAIN_MIX/670.wav,7,20
671,/iitjhome/m23mac003/VOX2/id00817/tCnW5E8cMow/00392.wav,/iitjhome/m23mac003/VOX2/id01541/6Mkx2AE2uq4/00023.wav,/iitjhome/m23mac003/TRAIN_MIX/671.wav,7,21
672,/iitjhome/m23mac003/VOX2/id00817/zfDIqZoFvgk/00444.wav,/iitjhome/m23mac003/VOX2/id01541/zwa9zPCz_3w/00428.wav,/iitjhome/m23mac003/TRAIN_MIX/672.wav,7,21
673,/iitjhome/m23mac003/VOX2/id00817/HUmfsvegMRo/00174.wav,/iitjhome/m23mac003/VOX2/id01567/ihxUj5SdxVQ/00313.wav,/iitjhome/m23mac003/TRAIN_MIX/673.wav,7,22
674,/iitjhome/m23mac003/VOX2/id00817/4U4CcSbKi0E/00054.wav,/iitjhome/m23mac003/VOX2/id01567/OC1TKhETMVg/00187.wav,/iitjhome/m23mac003/TRAIN_MIX/674.wav,7,22
675,/iitjhome/m23mac003/VOX2/id00817/CgDr1skFSEk/00074.wav,/iitjhome/m23mac003/VOX2/id01593/4u5zByjYEkM/00030.wav,/iitjhome/m23mac003/TRAIN_MIX/675.wav,7,23
676,/iitjhome/m23mac003/VOX2/id00817/NFe9Oz7KtbQ/00216.wav,/iitjhome/m23mac003/VOX2/id01593/wTknqmhJHXI/00444.wav,/iitjhome/m23mac003/TRAIN_MIX/676.wav,7,23
677,/iitjhome/m23mac003/VOX2/id00817/t6Vw6df2M_w/00374.wav,/iitjhome/m23mac003/VOX2/id01618/oVEZ8eZKj40/00165.wav,/iitjhome/m23mac003/TRAIN_MIX/677.wav,7,24
678,/iitjhome/m23mac003/VOX2/id00817/rXXQYz0mm0o/00371.wav,/iitjhome/m23mac003/VOX2/id01618/0iFlmfmWVlY/00001.wav,/iitjhome/m23mac003/TRAIN_MIX/678.wav,7,24
679,/iitjhome/m23mac003/VOX2/id00817/HUmfsvegMRo/00182.wav,/iitjhome/m23mac003/VOX2/id01822/jfubCRGr2Tk/00183.wav,/iitjhome/m23mac003/TRAIN_MIX/679.wav,7,25
680,/iitjhome/m23mac003/VOX2/id00817/tCnW5E8cMow/00384.wav,/iitjhome/m23mac003/VOX2/id01822/aULZavGdSBE/00110.wav,/iitjhome/m23mac003/TRAIN_MIX/680.wav,7,25
681,/iitjhome/m23mac003/VOX2/id00817/ERsr0JoyqWM/00102.wav,/iitjhome/m23mac003/VOX2/id01892/7sODin7rirc/00009.wav,/iitjhome/m23mac003/TRAIN_MIX/681.wav,7,26
682,/iitjhome/m23mac003/VOX2/id00817/Y1sD1xERFRo/00301.wav,/iitjhome/m23mac003/VOX2/id01892/qp3mRWaOGHk/00127.wav,/iitjhome/m23mac003/TRAIN_MIX/682.wav,7,26
683,/iitjhome/m23mac003/VOX2/id00817/1q_cQ40Jips/00031.wav,/iitjhome/m23mac003/VOX2/id01989/Evbf6fMJNmk/00070.wav,/iitjhome/m23mac003/TRAIN_MIX/683.wav,7,27
684,/iitjhome/m23mac003/VOX2/id00817/t6Vw6df2M_w/00377.wav,/iitjhome/m23mac003/VOX2/id01989/T16KgSbv7DI/00108.wav,/iitjhome/m23mac003/TRAIN_MIX/684.wav,7,27
685,/iitjhome/m23mac003/VOX2/id00817/EPPT9urr8Ew/00091.wav,/iitjhome/m23mac003/VOX2/id02019/c_j6ASYmyUw/00170.wav,/iitjhome/m23mac003/TRAIN_MIX/685.wav,7,28
686,/iitjhome/m23mac003/VOX2/id00817/zfDIqZoFvgk/00445.wav,/iitjhome/m23mac003/VOX2/id02019/OfPKHc6w2vw/00073.wav,/iitjhome/m23mac003/TRAIN_MIX/686.wav,7,28
687,/iitjhome/m23mac003/VOX2/id00817/CgDr1skFSEk/00075.wav,/iitjhome/m23mac003/VOX2/id02057/wt4E0QAhl1M/00415.wav,/iitjhome/m23mac003/TRAIN_MIX/687.wav,7,29
688,/iitjhome/m23mac003/VOX2/id00817/z8Iqw7K9vps/00438.wav,/iitjhome/m23mac003/VOX2/id02057/9CnY3f0xLo0/00103.wav,/iitjhome/m23mac003/TRAIN_MIX/688.wav,7,29
689,/iitjhome/m23mac003/VOX2/id00817/TEd9GS-Fv-4/00249.wav,/iitjhome/m23mac003/VOX2/id02086/zG7Qbte1KIg/00493.wav,/iitjhome/m23mac003/TRAIN_MIX/689.wav,7,30
690,/iitjhome/m23mac003/VOX2/id00817/HUmfsvegMRo/00169.wav,/iitjhome/m23mac003/VOX2/id02086/HsCXzGLt0Cc/00199.wav,/iitjhome/m23mac003/TRAIN_MIX/690.wav,7,30
691,/iitjhome/m23mac003/VOX2/id00817/nbBAJaorApg/00354.wav,/iitjhome/m23mac003/VOX2/id02181/D-TGJtd-VHk/00029.wav,/iitjhome/m23mac003/TRAIN_MIX/691.wav,7,31
692,/iitjhome/m23mac003/VOX2/id00817/FsL-bTbDTyw/00115.wav,/iitjhome/m23mac003/VOX2/id02181/DawmE0eeiQ4/00034.wav,/iitjhome/m23mac003/TRAIN_MIX/692.wav,7,31
693,/iitjhome/m23mac003/VOX2/id00817/cBrdF4D2zJc/00313.wav,/iitjhome/m23mac003/VOX2/id02286/YL75-u9XYUM/00107.wav,/iitjhome/m23mac003/TRAIN_MIX/693.wav,7,32
694,/iitjhome/m23mac003/VOX2/id00817/QAXLTTsBfWM/00225.wav,/iitjhome/m23mac003/VOX2/id02286/ePnA7ABXMTg/00156.wav,/iitjhome/m23mac003/TRAIN_MIX/694.wav,7,32
695,/iitjhome/m23mac003/VOX2/id00817/z8Iqw7K9vps/00435.wav,/iitjhome/m23mac003/VOX2/id02317/MWjK5YUUQbQ/00236.wav,/iitjhome/m23mac003/TRAIN_MIX/695.wav,7,33
696,/iitjhome/m23mac003/VOX2/id00817/yYKI8nN7lmM/00420.wav,/iitjhome/m23mac003/VOX2/id02317/skKZlXXpJYw/00480.wav,/iitjhome/m23mac003/TRAIN_MIX/696.wav,7,33
697,/iitjhome/m23mac003/VOX2/id00817/t6Vw6df2M_w/00378.wav,/iitjhome/m23mac003/VOX2/id02445/PS656PoJ_F0/00048.wav,/iitjhome/m23mac003/TRAIN_MIX/697.wav,7,34
698,/iitjhome/m23mac003/VOX2/id00817/EPPT9urr8Ew/00092.wav,/iitjhome/m23mac003/VOX2/id02445/n2aaYclYXIU/00084.wav,/iitjhome/m23mac003/TRAIN_MIX/698.wav,7,34
699,/iitjhome/m23mac003/VOX2/id00817/LBAXU_GOI54/00199.wav,/iitjhome/m23mac003/VOX2/id02465/BfzqhbsRhuE/00048.wav,/iitjhome/m23mac003/TRAIN_MIX/699.wav,7,35
700,/iitjhome/m23mac003/VOX2/id00817/TEd9GS-Fv-4/00258.wav,/iitjhome/m23mac003/VOX2/id02465/R-rE4Frd_6s/00088.wav,/iitjhome/m23mac003/TRAIN_MIX/700.wav,7,35
701,/iitjhome/m23mac003/VOX2/id00817/EPPT9urr8Ew/00088.wav,/iitjhome/m23mac003/VOX2/id02542/0yaLdVk_UyQ/00012.wav,/iitjhome/m23mac003/TRAIN_MIX/701.wav,7,36
702,/iitjhome/m23mac003/VOX2/id00817/1q_cQ40Jips/00031.wav,/iitjhome/m23mac003/VOX2/id02542/ypSDV__lsTg/00112.wav,/iitjhome/m23mac003/TRAIN_MIX/702.wav,7,36
703,/iitjhome/m23mac003/VOX2/id00817/WRMSQzOzK-Q/00282.wav,/iitjhome/m23mac003/VOX2/id02548/Nl7qGiN1BPE/00158.wav,/iitjhome/m23mac003/TRAIN_MIX/703.wav,7,37
704,/iitjhome/m23mac003/VOX2/id00817/HUmfsvegMRo/00163.wav,/iitjhome/m23mac003/VOX2/id02548/YvMXFAjM0pQ/00224.wav,/iitjhome/m23mac003/TRAIN_MIX/704.wav,7,37
705,/iitjhome/m23mac003/VOX2/id00817/Hfp-YYPm8jY/00193.wav,/iitjhome/m23mac003/VOX2/id02576/An-lrbTPfvc/00045.wav,/iitjhome/m23mac003/TRAIN_MIX/705.wav,7,38
706,/iitjhome/m23mac003/VOX2/id00817/nBBEK1lmve0/00353.wav,/iitjhome/m23mac003/VOX2/id02576/bWGJNH_BGuo/00102.wav,/iitjhome/m23mac003/TRAIN_MIX/706.wav,7,38
707,/iitjhome/m23mac003/VOX2/id00817/TEd9GS-Fv-4/00258.wav,/iitjhome/m23mac003/VOX2/id02577/q5YXwYf2LLY/00114.wav,/iitjhome/m23mac003/TRAIN_MIX/707.wav,7,39
708,/iitjhome/m23mac003/VOX2/id00817/dR7ypVPO-1E/00326.wav,/iitjhome/m23mac003/VOX2/id02577/9jOhwGp8WcE/00015.wav,/iitjhome/m23mac003/TRAIN_MIX/708.wav,7,39
709,/iitjhome/m23mac003/VOX2/id00817/HUmfsvegMRo/00146.wav,/iitjhome/m23mac003/VOX2/id02685/7sWPaD4Ps4w/00026.wav,/iitjhome/m23mac003/TRAIN_MIX/709.wav,7,40
710,/iitjhome/m23mac003/VOX2/id00817/HUmfsvegMRo/00164.wav,/iitjhome/m23mac003/VOX2/id02685/g5XkvDlJN9U/00082.wav,/iitjhome/m23mac003/TRAIN_MIX/710.wav,7,40
711,/iitjhome/m23mac003/VOX2/id00817/zfDIqZoFvgk/00451.wav,/iitjhome/m23mac003/VOX2/id02725/GpongLybzsk/00026.wav,/iitjhome/m23mac003/TRAIN_MIX/711.wav,7,41
712,/iitjhome/m23mac003/VOX2/id00817/tCnW5E8cMow/00390.wav,/iitjhome/m23mac003/VOX2/id02725/48uYS3bHIA8/00012.wav,/iitjhome/m23mac003/TRAIN_MIX/712.wav,7,41
713,/iitjhome/m23mac003/VOX2/id00817/0ZfPJikvUaM/00014.wav,/iitjhome/m23mac003/VOX2/id02745/0aOZh1TsKe0/00001.wav,/iitjhome/m23mac003/TRAIN_MIX/713.wav,7,42
714,/iitjhome/m23mac003/VOX2/id00817/t6Vw6df2M_w/00377.wav,/iitjhome/m23mac003/VOX2/id02745/_wTS4RYObd0/00082.wav,/iitjhome/m23mac003/TRAIN_MIX/714.wav,7,42
715,/iitjhome/m23mac003/VOX2/id00817/4U4CcSbKi0E/00053.wav,/iitjhome/m23mac003/VOX2/id03030/xwcuW7hrVgg/00322.wav,/iitjhome/m23mac003/TRAIN_MIX/715.wav,7,43
716,/iitjhome/m23mac003/VOX2/id00817/dBlO-AFzZ2I/00323.wav,/iitjhome/m23mac003/VOX2/id03030/FXbzdRO7t98/00103.wav,/iitjhome/m23mac003/TRAIN_MIX/716.wav,7,43
717,/iitjhome/m23mac003/VOX2/id00817/TEd9GS-Fv-4/00235.wav,/iitjhome/m23mac003/VOX2/id03041/qyCz5uttaAA/00031.wav,/iitjhome/m23mac003/TRAIN_MIX/717.wav,7,44
718,/iitjhome/m23mac003/VOX2/id00817/t6Vw6df2M_w/00372.wav,/iitjhome/m23mac003/VOX2/id03041/g5YLpUZBNKc/00018.wav,/iitjhome/m23mac003/TRAIN_MIX/718.wav,7,44
719,/iitjhome/m23mac003/VOX2/id00817/QAXLTTsBfWM/00219.wav,/iitjhome/m23mac003/VOX2/id03127/ueKvVP86Sn0/00323.wav,/iitjhome/m23mac003/TRAIN_MIX/719.wav,7,45
720,/iitjhome/m23mac003/VOX2/id00817/LBAXU_GOI54/00201.wav,/iitjhome/m23mac003/VOX2/id03127/6pEl8jUJgWY/00039.wav,/iitjhome/m23mac003/TRAIN_MIX/720.wav,7,45
721,/iitjhome/m23mac003/VOX2/id00817/HUmfsvegMRo/00185.wav,/iitjhome/m23mac003/VOX2/id03178/vmb1FweKrgI/00317.wav,/iitjhome/m23mac003/TRAIN_MIX/721.wav,7,46
722,/iitjhome/m23mac003/VOX2/id00817/EPPT9urr8Ew/00100.wav,/iitjhome/m23mac003/VOX2/id03178/QUWsalAbmFc/00114.wav,/iitjhome/m23mac003/TRAIN_MIX/722.wav,7,46
723,/iitjhome/m23mac003/VOX2/id00817/HUmfsvegMRo/00145.wav,/iitjhome/m23mac003/VOX2/id03347/JbbZ8at5OF8/00090.wav,/iitjhome/m23mac003/TRAIN_MIX/723.wav,7,47
724,/iitjhome/m23mac003/VOX2/id00817/EPPT9urr8Ew/00100.wav,/iitjhome/m23mac003/VOX2/id03347/oYy63s4LGUM/00319.wav,/iitjhome/m23mac003/TRAIN_MIX/724.wav,7,47
725,/iitjhome/m23mac003/VOX2/id00817/qnXTzrLxR8c/00367.wav,/iitjhome/m23mac003/VOX2/id03382/t_EroZzvoVs/00116.wav,/iitjhome/m23mac003/TRAIN_MIX/725.wav,7,48
726,/iitjhome/m23mac003/VOX2/id00817/Y1sD1xERFRo/00297.wav,/iitjhome/m23mac003/VOX2/id03382/t_EroZzvoVs/00158.wav,/iitjhome/m23mac003/TRAIN_MIX/726.wav,7,48
727,/iitjhome/m23mac003/VOX2/id00817/4U4CcSbKi0E/00053.wav,/iitjhome/m23mac003/VOX2/id03524/Cqh4rBSoViA/00064.wav,/iitjhome/m23mac003/TRAIN_MIX/727.wav,7,49
728,/iitjhome/m23mac003/VOX2/id00817/HUmfsvegMRo/00153.wav,/iitjhome/m23mac003/VOX2/id03524/Cqh4rBSoViA/00049.wav,/iitjhome/m23mac003/TRAIN_MIX/728.wav,7,49
729,/iitjhome/m23mac003/VOX2/id00866/shG_183xFlw/00244.wav,/iitjhome/m23mac003/VOX2/id00926/ZDnQLXZFlS0/00049.wav,/iitjhome/m23mac003/TRAIN_MIX/729.wav,8,9
730,/iitjhome/m23mac003/VOX2/id00866/usqvLtEq2qQ/00245.wav,/iitjhome/m23mac003/VOX2/id00926/Ud9uj0WWMtU/00037.wav,/iitjhome/m23mac003/TRAIN_MIX/730.wav,8,9
731,/iitjhome/m23mac003/VOX2/id00866/It2TvTOz9y4/00141.wav,/iitjhome/m23mac003/VOX2/id01000/w-heJCr7jto/00134.wav,/iitjhome/m23mac003/TRAIN_MIX/731.wav,8,10
732,/iitjhome/m23mac003/VOX2/id00866/It2TvTOz9y4/00137.wav,/iitjhome/m23mac003/VOX2/id01000/KLnDf1zjMjc/00028.wav,/iitjhome/m23mac003/TRAIN_MIX/732.wav,8,10
733,/iitjhome/m23mac003/VOX2/id00866/It2TvTOz9y4/00136.wav,/iitjhome/m23mac003/VOX2/id01041/fsclW8vAsWg/00363.wav,/iitjhome/m23mac003/TRAIN_MIX/733.wav,8,11
734,/iitjhome/m23mac003/VOX2/id00866/N0kRo-X6gNM/00151.wav,/iitjhome/m23mac003/VOX2/id01041/I2i_35Y3sDE/00190.wav,/iitjhome/m23mac003/TRAIN_MIX/734.wav,8,11
735,/iitjhome/m23mac003/VOX2/id00866/xQ1Yy0kjvjA/00265.wav,/iitjhome/m23mac003/VOX2/id01066/aPB2u8N-jLs/00135.wav,/iitjhome/m23mac003/TRAIN_MIX/735.wav,8,12
736,/iitjhome/m23mac003/VOX2/id00866/rPdbi29FeHg/00239.wav,/iitjhome/m23mac003/VOX2/id01066/kqP_NZ1FRlM/00181.wav,/iitjhome/m23mac003/TRAIN_MIX/736.wav,8,12
737,/iitjhome/m23mac003/VOX2/id00866/EzartP63YHo/00130.wav,/iitjhome/m23mac003/VOX2/id01106/MSOyYr8SLMo/00123.wav,/iitjhome/m23mac003/TRAIN_MIX/737.wav,8,13
738,/iitjhome/m23mac003/VOX2/id00866/2KYsNinMZ9U/00049.wav,/iitjhome/m23mac003/VOX2/id01106/Wyt6whKvo_0/00249.wav,/iitjhome/m23mac003/TRAIN_MIX/738.wav,8,13
739,/iitjhome/m23mac003/VOX2/id00866/xQ1Yy0kjvjA/00261.wav,/iitjhome/m23mac003/VOX2/id01224/p575B7k07a8/00377.wav,/iitjhome/m23mac003/TRAIN_MIX/739.wav,8,14
740,/iitjhome/m23mac003/VOX2/id00866/2KYsNinMZ9U/00063.wav,/iitjhome/m23mac003/VOX2/id01224/mwUQNIud7Qw/00336.wav,/iitjhome/m23mac003/TRAIN_MIX/740.wav,8,14
741,/iitjhome/m23mac003/VOX2/id00866/EzartP63YHo/00131.wav,/iitjhome/m23mac003/VOX2/id01228/ji5bXRNaUtQ/00291.wav,/iitjhome/m23mac003/TRAIN_MIX/741.wav,8,15
